Date,NASDAQ Open,NASDAQ  Close,SP500  Open,SP500  Close
2008/9/9,2269.929932,2209.810059,1267.97998,1224.51001
2008/9/10,2232.209961,2228.699951,1227.5,1232.040039
2008/9/11,2199.030029,2258.219971,1229.040039,1249.050049
2008/9/12,2239.25,2261.27002,1245.880005,1251.699951
2008/9/15,2202.280029,2179.909912,1250.920044,1192.699951
2008/9/16,2149.649902,2207.899902,1188.310059,1213.599976
2008/9/17,2177.580078,2098.850098,1210.339966,1156.390015
2008/9/18,2137.419922,2199.100098,1157.079956,1206.51001
2008/9/19,2303.899902,2273.899902,1213.109985,1255.079956
2008/9/22,2265.77002,2178.97998,1255.369995,1207.089966
2008/9/23,2190.709961,2153.330078,1207.609985,1188.219971
2008/9/24,2167.550049,2155.679932,1188.790039,1185.869995
2008/9/25,2172.26001,2186.570068,1187.869995,1209.180054
2008/9/26,2144.060059,2183.340088,1204.469971,1213.27002
2008/9/29,2147.159912,1983.72998,1209.069946,1106.420044
2008/9/30,2033.689941,2091.879883,1113.780029,1166.359985
2008/10/1,2075.100098,2069.399902,1164.170044,1161.060059
2008/10/2,2052.51001,1976.719971,1160.640015,1114.280029
2008/10/3,2005.920044,1947.390015,1115.160034,1099.22998
2008/10/6,1898.630005,1862.959961,1097.560059,1056.890015
2008/10/7,1867.969971,1754.880005,1057.599976,996.22998
2008/10/8,1710.959961,1740.329956,988.909973,984.940002
2008/10/9,1766.25,1645.119995,988.419983,909.919983
2008/10/10,1590.77002,1649.51001,902.309998,899.219971
2008/10/13,1734.599976,1844.25,912.75,1003.349976
2008/10/14,1894.869995,1779.01001,1009.969971,998.01001
2008/10/15,1754.619995,1628.329956,994.599976,907.840027
2008/10/16,1644.550049,1717.709961,909.530029,946.429993
2008/10/17,1678.780029,1711.290039,942.289978,940.549988
2008/10/20,1735.130005,1770.030029,943.51001,985.400024
2008/10/21,1741.839966,1696.680054,980.400024,955.049988
2008/10/22,1671.22998,1615.75,951.669983,896.780029
2008/10/23,1621.109985,1603.910034,899.080017,908.109985
2008/10/24,1493.790039,1552.030029,895.219971,876.77002
2008/10/27,1528.119995,1505.900024,874.280029,848.919983
2008/10/28,1552.23999,1649.469971,848.919983,940.51001
2008/10/29,1643.97998,1657.209961,939.51001,930.090027
2008/10/30,1698.430054,1698.52002,939.380005,954.090027
2008/10/31,1684.709961,1720.949951,953.109985,968.75
2008/11/3,1718.890015,1726.329956,968.669983,966.299988
2008/11/4,1761.089966,1780.119995,971.309998,1005.75
2008/11/5,1757.01001,1681.640015,1001.840027,952.77002
2008/11/6,1659.569946,1608.699951,952.400024,904.880005
2008/11/7,1629.689941,1647.400024,907.440002,930.98999
2008/11/10,1680.670044,1616.73999,936.75,919.210022
2008/11/11,1598.589966,1580.900024,917.150024,898.950012
2008/11/12,1555.170044,1499.209961,893.390015,852.299988
2008/11/13,1503.060059,1596.699951,853.130005,911.289978
2008/11/14,1560.589966,1516.849976,904.359985,873.289978
2008/11/17,1494.73999,1482.050049,873.22998,850.75
2008/11/18,1488.930054,1483.27002,852.340027,859.119995
2008/11/19,1479.130005,1386.420044,859.030029,806.580017
2008/11/20,1373.77002,1316.119995,805.869995,752.440002
2008/11/21,1346.77002,1384.349976,755.840027,800.030029
2008/11/24,1409.719971,1472.02002,801.200012,851.809998
2008/11/25,1472.02002,1464.72998,853.400024,857.390015
2008/11/26,1441.209961,1532.099976,852.900024,887.679993
2008/11/28,1517.949951,1535.569946,886.890015,896.23999
2008/12/1,1496.089966,1398.069946,888.609985,816.210022
2008/12/2,1423.849976,1449.800049,817.940002,848.809998
2008/12/3,1416.030029,1492.380005,843.599976,870.73999
2008/12/4,1465.77002,1445.560059,869.75,845.219971
2008/12/5,1426.930054,1509.310059,844.429993,876.070007
2008/12/8,1541.439941,1571.73999,882.710022,909.700012
2008/12/9,1546.540039,1547.339966,906.47998,888.669983
2008/12/10,1563.660034,1565.47998,892.169983,899.23999
2008/12/11,1548.469971,1507.880005,898.349976,873.590027
2008/12/12,1482.550049,1540.719971,871.789978,879.72998
2008/12/15,1544.160034,1508.339966,881.070007,868.570007
2008/12/16,1526.060059,1589.890015,871.530029,913.179993
2008/12/17,1568.880005,1579.310059,908.159973,904.419983
2008/12/18,1583.170044,1552.369995,905.97998,885.280029
2008/12/19,1572.75,1564.319946,886.960022,887.880005
2008/12/22,1562.170044,1532.349976,887.200012,871.630005
2008/12/23,1539.369995,1521.540039,874.309998,863.159973
2008/12/24,1525.150024,1524.900024,863.869995,868.150024
2008/12/26,1531.199951,1530.23999,869.51001,872.799988
2008/12/29,1529.540039,1510.319946,872.369995,869.419983
2008/12/30,1521.180054,1550.699951,870.580017,890.640015
2008/12/31,1550.869995,1577.030029,890.590027,903.25
2009/1/2,1578.869995,1632.209961,902.98999,931.799988
2009/1/5,1621.47998,1628.030029,929.169983,927.450012
2009/1/6,1642.369995,1652.380005,931.169983,934.700012
2009/1/7,1621.630005,1599.060059,927.450012,906.650024
2009/1/8,1590.25,1617.01001,905.72998,909.72998
2009/1/9,1617.050049,1571.589966,909.909973,890.349976
2009/1/12,1573.449951,1538.790039,890.400024,870.26001
2009/1/13,1537.420044,1546.459961,869.789978,871.789978
2009/1/14,1521.709961,1489.640015,867.280029,842.619995
2009/1/15,1489.459961,1511.839966,841.98999,843.73999
2009/1/16,1532.469971,1529.329956,844.450012,850.119995
2009/1/20,1520.76001,1440.859985,849.640015,805.219971
2009/1/21,1466.400024,1507.069946,806.77002,840.23999
2009/1/22,1470.849976,1465.48999,839.73999,827.5
2009/1/23,1440.780029,1477.290039,822.159973,831.950012
2009/1/26,1479.97998,1489.459961,832.5,836.570007
2009/1/27,1494.119995,1504.900024,837.299988,845.710022
2009/1/28,1530.47998,1558.339966,845.72998,874.090027
2009/1/29,1537.469971,1507.839966,868.890015,845.140015
2009/1/30,1519.459961,1476.420044,845.690002,825.880005
2009/2/2,1460.849976,1494.430054,823.090027,825.440002
2009/2/3,1499.589966,1516.300049,825.690002,838.51001
2009/2/4,1517.189941,1515.050049,837.77002,832.22998
2009/2/5,1498.589966,1546.23999,831.75,845.849976
2009/2/6,1547,1591.709961,846.090027,868.599976
2009/2/9,1590.73999,1591.560059,868.23999,869.890015
2009/2/10,1578.02002,1524.72998,866.869995,827.159973
2009/2/11,1531.579956,1530.5,827.409973,833.73999
2009/2/12,1510.170044,1541.709961,829.909973,835.190002
2009/2/13,1539.719971,1534.359985,833.950012,826.840027
2009/2/17,1489.119995,1470.660034,818.609985,789.169983
2009/2/18,1480.650024,1467.969971,791.059998,788.419983
2009/2/19,1478.550049,1442.819946,787.909973,778.940002
2009/2/20,1427.030029,1441.22998,775.869995,770.049988
2009/2/23,1452.579956,1387.719971,773.25,743.330017
2009/2/24,1399.369995,1441.829956,744.690002,773.140015
2009/2/25,1428.76001,1425.430054,770.640015,764.900024
2009/2/26,1436.849976,1391.469971,765.76001,752.830017
2009/2/27,1376.560059,1377.839966,749.929993,735.090027
2009/3/2,1356.130005,1322.849976,729.570007,700.820007
2009/3/3,1341.420044,1321.01001,704.440002,696.330017
2009/3/4,1340.380005,1353.73999,698.599976,712.869995
2009/3/5,1332.380005,1299.589966,708.27002,682.549988
2009/3/6,1310.589966,1293.849976,684.039978,683.380005
2009/3/9,1284.839966,1268.640015,680.76001,676.530029
2009/3/10,1288.949951,1358.280029,679.280029,719.599976
2009/3/11,1364.800049,1371.640015,719.590027,721.359985
2009/3/12,1367.780029,1426.099976,720.890015,750.73999
2009/3/13,1427.030029,1431.5,751.969971,756.549988
2009/3/16,1445.27002,1404.02002,758.840027,753.890015
2009/3/17,1409.670044,1462.109985,753.880005,778.119995
2009/3/18,1454.439941,1491.219971,776.01001,794.349976
2009/3/19,1509.060059,1483.47998,797.919983,784.039978
2009/3/20,1488.150024,1457.27002,784.580017,768.539978
2009/3/23,1491.26001,1555.77002,772.309998,822.919983
2009/3/24,1535.680054,1516.52002,820.599976,806.119995
2009/3/25,1527.589966,1528.949951,806.809998,813.880005
2009/3/26,1549.400024,1587,814.059998,832.859985
2009/3/27,1564.119995,1545.199951,828.679993,815.940002
2009/3/30,1516.790039,1501.800049,809.070007,787.530029
2009/3/31,1518.699951,1528.589966,790.880005,797.869995
2009/4/1,1504.869995,1551.599976,793.590027,811.080017
2009/4/2,1579.969971,1602.630005,814.530029,834.380005
2009/4/3,1609.050049,1621.869995,835.130005,842.5
2009/4/6,1602.23999,1606.709961,839.75,835.47998
2009/4/7,1585.579956,1561.609985,834.119995,815.549988
2009/4/8,1576.930054,1590.660034,816.76001,825.159973
2009/4/9,1618.829956,1652.540039,829.289978,856.559998
2009/4/13,1641.609985,1653.310059,855.330017,858.72998
2009/4/14,1637.5,1625.719971,856.880005,841.5
2009/4/15,1613.560059,1626.800049,839.440002,852.059998
2009/4/16,1645.52002,1670.439941,854.539978,865.299988
2009/4/17,1665.599976,1673.069946,865.179993,869.599976
2009/4/20,1641.349976,1608.209961,868.27002,832.390015
2009/4/21,1599.030029,1643.849976,831.25,850.080017
2009/4/22,1630.140015,1646.119995,847.26001,843.549988
2009/4/23,1651.469971,1652.209961,844.619995,851.919983
2009/4/24,1666.430054,1694.290039,853.909973,866.22998
2009/4/27,1672.869995,1679.410034,862.820007,857.51001
2009/4/28,1668.26001,1673.810059,854.47998,855.159973
2009/4/29,1688.660034,1711.939941,856.849976,873.640015
2009/4/30,1732.469971,1717.300049,876.590027,872.809998
2009/5/1,1719.290039,1719.199951,872.73999,877.52002
2009/5/4,1733.709961,1763.560059,879.210022,907.23999
2009/5/5,1757.26001,1754.119995,906.099976,903.799988
2009/5/6,1768.689941,1759.099976,903.950012,919.530029
2009/5/7,1772.099976,1716.23999,919.580017,907.390015
2009/5/8,1733.5,1739,909.030029,929.22998
2009/5/11,1713.650024,1731.23999,922.98999,909.23999
2009/5/12,1742.859985,1715.920044,910.52002,908.349976
2009/5/13,1696.800049,1664.189941,905.400024,883.919983
2009/5/14,1672.47998,1689.209961,884.23999,893.070007
2009/5/15,1687.48999,1680.140015,892.76001,882.880005
2009/5/18,1696.819946,1732.359985,886.070007,909.710022
2009/5/19,1727,1734.540039,909.669983,908.130005
2009/5/20,1743.599976,1727.839966,908.619995,903.469971
2009/5/21,1709.829956,1695.25,900.419983,888.330017
2009/5/22,1702.060059,1692.01001,888.679993,887
2009/5/26,1677.719971,1750.430054,887,910.330017
2009/5/27,1745.560059,1731.079956,909.950012,893.059998
2009/5/28,1744.22998,1751.790039,892.960022,906.830017
2009/5/29,1756.26001,1774.329956,907.02002,919.140015
2009/6/1,1796.089966,1828.680054,923.26001,942.869995
2009/6/2,1821.219971,1836.800049,942.869995,944.73999
2009/6/3,1825.599976,1825.920044,942.51001,931.76001
2009/6/4,1829.839966,1850.02002,932.48999,942.460022
2009/6/5,1864.02002,1849.420044,945.669983,940.090027
2009/6/8,1836.869995,1842.400024,938.119995,939.140015
2009/6/9,1850.47998,1860.130005,940.349976,942.429993
2009/6/10,1872.01001,1853.079956,942.72998,939.150024
2009/6/11,1854.75,1862.369995,939.039978,944.890015
2009/6/12,1852.430054,1858.800049,943.440002,946.210022
2009/6/15,1837.939941,1816.380005,942.450012,923.719971
2009/6/16,1825.199951,1796.180054,925.599976,911.969971
2009/6/17,1799.219971,1808.060059,911.890015,910.710022
2009/6/18,1809.040039,1807.719971,910.859985,918.369995
2009/6/19,1824.98999,1827.469971,919.960022,921.22998
2009/6/22,1809.530029,1766.189941,918.130005,893.039978
2009/6/23,1771.420044,1764.920044,893.460022,895.099976
2009/6/24,1780.880005,1792.339966,896.309998,900.940002
2009/6/25,1783.189941,1829.540039,899.450012,920.26001
2009/6/26,1819.160034,1838.219971,918.840027,918.900024
2009/6/29,1842.089966,1844.060059,919.859985,927.22998
2009/6/30,1845.469971,1835.040039,927.150024,919.320007
2009/7/1,1846.119995,1845.719971,920.820007,923.330017
2009/7/2,1823.689941,1796.52002,921.23999,896.419983
2009/7/6,1783.5,1787.400024,894.27002,898.719971
2009/7/7,1787.439941,1746.170044,898.599976,881.030029
2009/7/8,1756,1747.170044,881.900024,879.559998
2009/7/9,1756.969971,1752.550049,881.280029,882.679993
2009/7/10,1744.609985,1756.030029,880.030029,879.130005
2009/7/13,1761.030029,1793.209961,879.570007,901.049988
2009/7/14,1790.699951,1799.72998,900.77002,905.840027
2009/7/15,1827.609985,1862.900024,910.150024,932.679993
2009/7/16,1856.050049,1885.030029,930.169983,940.73999
2009/7/17,1880.310059,1886.609985,940.559998,940.380005
2009/7/20,1896.98999,1909.290039,942.070007,951.130005
2009/7/21,1917.390015,1916.199951,951.969971,954.580017
2009/7/22,1908.829956,1926.380005,953.400024,954.070007
2009/7/23,1924.959961,1973.599976,954.070007,976.289978
2009/7/24,1943.22998,1965.959961,972.159973,979.26001
2009/7/27,1964.619995,1967.890015,978.630005,982.179993
2009/7/28,1957.26001,1975.51001,981.47998,979.619995
2009/7/29,1965.319946,1967.76001,977.659973,975.150024
2009/7/30,1986.209961,1984.300049,976.01001,986.75
2009/7/31,1980.719971,1978.5,986.799988,987.47998
2009/8/3,1998.349976,2008.609985,990.219971,1002.630005
2009/8/4,1996.380005,2011.310059,1001.409973,1005.650024
2009/8/5,2014.449951,1993.050049,1005.409973,1002.719971
2009/8/6,1999.209961,1973.160034,1004.059998,997.080017
2009/8/7,1997,2000.25,999.830017,1010.47998
2009/8/10,1991.439941,1992.23999,1008.890015,1007.099976
2009/8/11,1985.060059,1969.72998,1005.77002,994.349976
2009/8/12,1970.949951,1998.719971,994,1005.809998
2009/8/13,2009.27002,2009.349976,1005.859985,1012.72998
2009/8/14,2005.790039,1985.52002,1012.22998,1004.090027
2009/8/17,1949.22998,1930.839966,998.179993,979.72998
2009/8/18,1940.550049,1955.920044,980.619995,989.669983
2009/8/19,1933.390015,1969.23999,986.880005,996.460022
2009/8/20,1967.569946,1989.219971,996.409973,1007.369995
2009/8/21,2000.150024,2020.900024,1009.059998,1026.130005
2009/8/24,2026.109985,2017.97998,1026.589966,1025.569946
2009/8/25,2025.589966,2024.22998,1026.630005,1028
2009/8/26,2021.300049,2024.430054,1027.349976,1028.119995
2009/8/27,2021.310059,2027.72998,1027.810059,1030.97998
2009/8/28,2050.530029,2028.77002,1031.619995,1028.930054
2009/8/31,2011.140015,2009.060059,1025.209961,1020.619995
2009/9/1,2001.300049,1968.890015,1019.52002,998.039978
2009/9/2,1960.069946,1967.069946,996.070007,994.75
2009/9/3,1975.849976,1983.199951,996.119995,1003.23999
2009/9/4,1986.97998,2018.780029,1003.840027,1016.400024
2009/9/8,2034.73999,2037.77002,1018.669983,1025.390015
2009/9/9,2038.920044,2060.389893,1025.359985,1033.369995
2009/9/10,2059.47998,2084.02002,1032.98999,1044.140015
2009/9/11,2083.340088,2080.899902,1043.920044,1042.72998
2009/9/14,2066.149902,2091.780029,1040.150024,1049.339966
2009/9/15,2090.330078,2102.639893,1049.030029,1052.630005
2009/9/16,2110.060059,2133.149902,1053.98999,1068.76001
2009/9/17,2129.419922,2126.75,1067.869995,1065.48999
2009/9/18,2134.850098,2132.860107,1066.599976,1068.300049
2009/9/21,2121.340088,2138.040039,1067.140015,1064.660034
2009/9/22,2150.02002,2146.300049,1066.349976,1071.660034
2009/9/23,2152.429932,2131.419922,1072.689941,1060.869995
2009/9/24,2140.060059,2107.610107,1062.560059,1050.780029
2009/9/25,2095.840088,2090.919922,1049.47998,1044.380005
2009/9/28,2101.919922,2130.73999,1045.380005,1062.97998
2009/9/29,2131.669922,2124.040039,1063.689941,1060.609985
2009/9/30,2131.300049,2122.419922,1061.02002,1057.079956
2009/10/1,2111.77002,2057.47998,1054.910034,1029.849976
2009/10/2,2040.839966,2048.110107,1029.709961,1025.209961
2009/10/5,2056.52002,2068.149902,1026.869995,1040.459961
2009/10/6,2080.399902,2103.570068,1042.02002,1054.719971
2009/10/7,2099.060059,2110.330078,1053.650024,1057.579956
2009/10/8,2124.689941,2123.929932,1060.030029,1065.47998
2009/10/9,2120,2139.280029,1065.280029,1071.48999
2009/10/12,2145.629883,2139.139893,1071.630005,1076.189941
2009/10/13,2138.699951,2139.889893,1074.959961,1073.189941
2009/10/14,2165.830078,2172.22998,1078.680054,1092.02002
2009/10/15,2164.330078,2173.290039,1090.359985,1096.560059
2009/10/16,2164.72998,2156.800049,1094.670044,1087.680054
2009/10/19,2162.409912,2176.320068,1088.219971,1097.910034
2009/10/20,2180.429932,2163.469971,1098.640015,1091.060059
2009/10/21,2160.780029,2150.72998,1090.359985,1081.400024
2009/10/22,2146.719971,2165.290039,1080.959961,1092.910034
2009/10/23,2186.639893,2154.469971,1095.619995,1079.599976
2009/10/26,2158.810059,2141.850098,1080.359985,1066.949951
2009/10/27,2144.149902,2116.090088,1067.540039,1063.410034
2009/10/28,2103.360107,2059.610107,1061.51001,1042.630005
2009/10/29,2077.040039,2097.550049,1043.689941,1066.109985
2009/10/30,2091.560059,2045.109985,1065.410034,1036.189941
2009/11/2,2047.420044,2049.199951,1036.180054,1042.880005
2009/11/3,2034.089966,2057.320068,1040.920044,1045.410034
2009/11/4,2067.560059,2055.52002,1047.140015,1046.5
2009/11/5,2078.830078,2105.320068,1047.300049,1066.630005
2009/11/6,2089.48999,2112.439941,1064.949951,1069.300049
2009/11/9,2128.459961,2154.060059,1072.310059,1093.079956
2009/11/10,2147.23999,2151.080078,1091.859985,1093.01001
2009/11/11,2166.530029,2166.899902,1096.040039,1098.51001
2009/11/12,2166.97998,2149.02002,1098.310059,1087.23999
2009/11/13,2156.679932,2167.879883,1087.589966,1093.47998
2009/11/16,2177.310059,2197.850098,1094.130005,1109.300049
2009/11/17,2190.120117,2203.780029,1109.219971,1110.319946
2009/11/18,2199.870117,2193.139893,1109.439941,1109.800049
2009/11/19,2176.370117,2156.820068,1106.439941,1094.900024
2009/11/20,2145.070068,2146.040039,1094.660034,1091.380005
2009/11/23,2168.949951,2176.01001,1094.859985,1106.23999
2009/11/24,2174.689941,2169.179932,1105.829956,1105.650024
2009/11/25,2174,2176.050049,1106.48999,1110.630005
2009/11/27,2115.959961,2138.439941,1105.469971,1091.48999
2009/11/30,2135.929932,2144.600098,1091.069946,1095.630005
2009/12/1,2162.22998,2175.810059,1098.890015,1108.859985
2009/12/2,2178.51001,2185.030029,1109.030029,1109.23999
2009/12/3,2190.419922,2173.139893,1110.589966,1099.920044
2009/12/4,2203.75,2194.350098,1100.430054,1105.97998
2009/12/7,2191.350098,2189.610107,1105.52002,1103.25
2009/12/8,2174.719971,2172.98999,1103.040039,1091.939941
2009/12/9,2170.02002,2183.72998,1091.069946,1095.949951
2009/12/10,2194.899902,2190.860107,1098.689941,1102.349976
2009/12/11,2200.959961,2190.310059,1103.959961,1106.410034
2009/12/14,2202.310059,2212.100098,1107.839966,1114.109985
2009/12/15,2203.540039,2201.050049,1114.109985,1107.930054
2009/12/16,2210.350098,2206.909912,1108.609985,1109.180054
2009/12/17,2193.5,2180.050049,1106.359985,1096.079956
2009/12/18,2197.570068,2211.689941,1097.859985,1102.469971
2009/12/21,2224.040039,2237.659912,1105.310059,1114.050049
2009/12/22,2242.610107,2252.669922,1114.51001,1118.02002
2009/12/23,2257.209961,2269.639893,1118.839966,1120.589966
2009/12/24,2273.949951,2285.689941,1121.079956,1126.47998
2009/12/28,2290.040039,2291.080078,1127.530029,1127.780029
2009/12/29,2293.939941,2288.399902,1128.550049,1126.199951
2009/12/30,2284.560059,2291.280029,1125.530029,1126.420044
2009/12/31,2292.919922,2269.149902,1126.599976,1115.099976
2010/1/4,2294.409912,2308.419922,1116.560059,1132.98999
2010/1/5,2307.27002,2308.709961,1132.660034,1136.52002
2010/1/6,2307.709961,2301.090088,1135.709961,1137.140015
2010/1/7,2298.090088,2300.050049,1136.27002,1141.689941
2010/1/8,2292.23999,2317.169922,1140.52002,1144.97998
2010/1/11,2324.780029,2312.409912,1145.959961,1146.97998
2010/1/12,2297.280029,2282.310059,1143.810059,1136.219971
2010/1/13,2289.459961,2307.899902,1137.310059,1145.680054
2010/1/14,2303.310059,2316.73999,1145.680054,1148.459961
2010/1/15,2316.97998,2287.98999,1147.719971,1136.030029
2010/1/19,2291.02002,2320.399902,1136.030029,1150.22998
2010/1/20,2304.310059,2291.25,1147.949951,1138.040039
2010/1/21,2298.22998,2265.699951,1138.680054,1116.47998
2010/1/22,2255.76001,2205.290039,1115.48999,1091.76001
2010/1/25,2220.290039,2210.800049,1092.400024,1096.780029
2010/1/26,2203.439941,2203.72998,1095.800049,1092.170044
2010/1/27,2200.300049,2221.409912,1091.939941,1097.5
2010/1/28,2220.310059,2179,1096.930054,1084.530029
2010/1/29,2198.26001,2147.350098,1087.609985,1073.869995
2010/2/1,2155.810059,2171.199951,1073.890015,1089.189941
2010/2/2,2171.659912,2190.060059,1090.050049,1103.319946
2010/2/3,2181.01001,2190.909912,1100.670044,1097.280029
2010/2/4,2176.389893,2125.429932,1097.25,1063.109985
2010/2/5,2131.919922,2141.120117,1064.119995,1066.189941
2010/2/8,2140.100098,2126.050049,1065.51001,1056.73999
2010/2/9,2153.100098,2150.870117,1060.060059,1070.52002
2010/2/10,2147.459961,2147.870117,1069.680054,1068.130005
2010/2/11,2145.090088,2177.409912,1067.099976,1078.469971
2010/2/12,2157.689941,2183.530029,1075.949951,1075.51001
2010/2/16,2200.379883,2214.189941,1079.130005,1094.869995
2010/2/17,2222.870117,2226.290039,1096.140015,1099.51001
2010/2/18,2223.219971,2241.709961,1099.030029,1106.75
2010/2/19,2233.330078,2243.870117,1105.48999,1109.170044
2010/2/22,2250.919922,2242.030029,1110,1108.01001
2010/2/23,2238.01001,2213.439941,1107.48999,1094.599976
2010/2/24,2222.399902,2235.899902,1095.890015,1105.23999
2010/2/25,2208.620117,2234.219971,1101.23999,1102.939941
2010/2/26,2234.439941,2238.26001,1103.099976,1104.48999
2010/3/1,2247.399902,2273.570068,1105.359985,1115.709961
2010/3/2,2279.070068,2280.790039,1117.01001,1118.310059
2010/3/3,2284.820068,2280.679932,1119.359985,1118.790039
2010/3/4,2282.570068,2292.310059,1119.119995,1122.969971
2010/3/5,2304.01001,2326.350098,1125.119995,1138.699951
2010/3/8,2326.25,2332.209961,1138.400024,1138.5
2010/3/9,2325.780029,2340.679932,1137.560059,1140.449951
2010/3/10,2340.949951,2358.949951,1140.219971,1145.609985
2010/3/11,2351.110107,2368.459961,1143.959961,1150.23999
2010/3/12,2376.070068,2367.659912,1151.709961,1149.98999
2010/3/15,2361.919922,2362.209961,1148.530029,1150.51001
2010/3/16,2367.320068,2378.01001,1150.829956,1159.459961
2010/3/17,2381.649902,2389.090088,1159.939941,1166.209961
2010/3/18,2387.540039,2391.280029,1166.130005,1165.829956
2010/3/19,2391.199951,2374.409912,1166.680054,1159.900024
2010/3/22,2360.350098,2395.399902,1157.25,1165.810059
2010/3/23,2397.899902,2415.23999,1166.469971,1174.170044
2010/3/24,2406.719971,2398.76001,1172.699951,1167.719971
2010/3/25,2415.23999,2397.409912,1170.030029,1165.72998
2010/3/26,2406.72998,2395.129883,1167.579956,1166.589966
2010/3/29,2403.77002,2404.360107,1167.709961,1173.219971
2010/3/30,2406.689941,2410.689941,1173.75,1173.27002
2010/3/31,2402.97998,2397.959961,1171.75,1169.430054
2010/4/1,2411.679932,2402.580078,1171.22998,1178.099976
2010/4/5,2409.47998,2429.530029,1178.709961,1187.439941
2010/4/6,2420.330078,2436.810059,1186.01001,1189.439941
2010/4/7,2433.100098,2431.159912,1188.22998,1182.449951
2010/4/8,2423.98999,2436.810059,1181.75,1186.439941
2010/4/9,2441.310059,2454.050049,1187.469971,1194.369995
2010/4/12,2455.399902,2457.870117,1194.939941,1196.47998
2010/4/13,2454.949951,2465.98999,1195.939941,1197.300049
2010/4/14,2481.800049,2504.860107,1198.689941,1210.650024
2010/4/15,2503.409912,2515.689941,1210.77002,1211.670044
2010/4/16,2505.379883,2481.26001,1210.170044,1192.130005
2010/4/19,2477.800049,2480.110107,1192.060059,1197.52002
2010/4/20,2492.719971,2500.310059,1199.040039,1207.170044
2010/4/21,2506.610107,2504.610107,1207.160034,1205.939941
2010/4/22,2483.52002,2519.070068,1202.52002,1208.670044
2010/4/23,2514.850098,2530.149902,1207.869995,1217.280029
2010/4/26,2529.850098,2522.949951,1217.069946,1212.050049
2010/4/27,2512.580078,2471.469971,1209.920044,1183.709961
2010/4/28,2483.030029,2471.72998,1184.589966,1191.359985
2010/4/29,2487.330078,2511.919922,1193.300049,1206.780029
2010/4/30,2509.98999,2461.189941,1206.77002,1186.689941
2010/5/3,2472.320068,2498.73999,1188.579956,1202.26001
2010/5/4,2465.550049,2424.25,1197.5,1173.599976
2010/5/5,2395.209961,2402.290039,1169.23999,1165.869995
2010/5/6,2391.209961,2319.639893,1164.380005,1128.150024
2010/5/7,2308.709961,2265.639893,1127.040039,1110.880005
2010/5/10,2365.969971,2374.669922,1122.27002,1159.72998
2010/5/11,2347.699951,2375.310059,1156.390015,1155.790039
2010/5/12,2388.639893,2425.02002,1155.430054,1171.670044
2010/5/13,2416.360107,2394.360107,1170.040039,1157.439941
2010/5/14,2373.879883,2346.850098,1157.189941,1135.680054
2010/5/17,2352.77002,2354.22998,1136.52002,1136.939941
2010/5/18,2372.840088,2317.26001,1138.780029,1120.800049
2010/5/19,2307.780029,2298.370117,1119.569946,1115.050049
2010/5/20,2245.560059,2204.01001,1107.339966,1071.589966
2010/5/21,2169.580078,2229.040039,1067.26001,1087.689941
2010/5/24,2220.600098,2213.550049,1084.780029,1073.650024
2010/5/25,2157.449951,2210.949951,1067.420044,1074.030029
2010/5/26,2226.23999,2195.879883,1075.51001,1067.949951
2010/5/27,2244.820068,2277.679932,1074.27002,1103.060059
2010/5/28,2275.189941,2257.040039,1102.589966,1089.410034
2010/6/1,2244.790039,2222.330078,1087.300049,1070.709961
2010/6/2,2234.590088,2281.070068,1073.01001,1098.380005
2010/6/3,2285.76001,2303.030029,1098.819946,1102.829956
2010/6/4,2257.050049,2219.169922,1098.430054,1064.880005
2010/6/7,2226.600098,2173.899902,1065.839966,1050.469971
2010/6/8,2176.070068,2170.570068,1050.810059,1062
2010/6/9,2184.780029,2158.850098,1062.75,1055.689941
2010/6/10,2188.709961,2218.709961,1058.77002,1086.839966
2010/6/11,2199.399902,2243.600098,1082.650024,1091.599976
2010/6/14,2263.659912,2243.959961,1095,1089.630005
2010/6/15,2256.47998,2305.879883,1091.209961,1115.22998
2010/6/16,2293.560059,2305.929932,1114.02002,1114.609985
2010/6/17,2316.590088,2307.159912,1115.97998,1116.040039
2010/6/18,2308.939941,2309.800049,1116.160034,1117.51001
2010/6/21,2341.110107,2289.090088,1122.790039,1113.199951
2010/6/22,2296.830078,2261.800049,1113.900024,1095.310059
2010/6/23,2264.409912,2254.22998,1095.569946,1092.040039
2010/6/24,2246.199951,2217.419922,1090.930054,1073.689941
2010/6/25,2224.72998,2223.47998,1075.099976,1076.76001
2010/6/28,2227.429932,2220.649902,1077.5,1074.569946
2010/6/29,2183.919922,2135.179932,1071.099976,1041.23999
2010/6/30,2134.030029,2109.23999,1040.560059,1030.709961
2010/7/1,2110.75,2101.360107,1031.099976,1027.369995
2010/7/2,2105.5,2091.790039,1027.650024,1022.580017
2010/7/6,2122.280029,2093.879883,1028.089966,1028.060059
2010/7/7,2099.659912,2159.469971,1028.540039,1060.27002
2010/7/8,2174.959961,2175.399902,1062.920044,1070.25
2010/7/9,2174.199951,2196.449951,1070.5,1077.959961
2010/7/12,2194.120117,2198.360107,1077.22998,1078.75
2010/7/13,2221.25,2242.030029,1080.650024,1095.339966
2010/7/14,2246.98999,2249.840088,1095.609985,1095.170044
2010/7/15,2247.76001,2249.080078,1094.459961,1096.47998
2010/7/16,2231.709961,2179.050049,1093.849976,1064.880005
